Date,HN,Horse,Meds,PP,1/4,1/2,3/4,STR,FIN,Time,Last Q,Odds,Driver,Trainer,HNentries,Last_3,Odds,Race_Num,Gait,Purse,Class,Distance,Track_Cond,Temp_Allowed,Off_Time,payout1,payout2,payout3,payout4,payout5,payout6,
05102015,6,LIVID LUKE,L,6,2-1Q,2-1Q,2-1H,2-4,2-6,2:03.0,32.2,*1.30,Wi Campbell ,St Bubier Jr,6 ,5-1-6,5-2,2,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,1:50_PM,4.80,2.40,2.10,2.80,2.60,6.00,
05102015,1,FAMOUS IMAGE,L,1,4-4,4-4,5o-4Q,5-6H,3-8Q,2:03.2,32.1,40.80,Eu Pratt ,Eu Pratt ,1 ,5-8-4,5-1,2,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,1:50_PM,4.80,2.40,2.10,2.80,2.60,6.00,
05102015,8,SWIFT SAMANTHA,L,8,7-8Q,7-9H,7o-5T,6-7H,4-10,2:03.4,32.1,34.80,Jo Beckwith ,Sh Watson ,8 ,4-3-7,7-2,2,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,1:50_PM,4.80,2.40,2.10,2.80,2.60,6.00,
05102015,7,ROSE ALBA,L,7,3-2T,3-2T,4-3H,4-6Q,5-11T,2:04.1,33.1,26.80,Ke Switzer Jr,Mi Hardin ,7 ,8-6-8,8-1,2,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,1:50_PM,4.80,2.40,2.10,2.80,2.60,6.00,
05102015,4,SWING AND A HIT,L,4,6-6T,6-6H,6-5H,7-7H,6-13T,2:04.3,33.1,3.60,Ho Davis Jr,Jo Baldiga ,4 ,3-6-1,6-1,2,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,1:50_PM,4.80,2.40,2.10,2.80,2.60,6.00,
05102015,5,KAJA,,5,8o-8T,8-12,8-9T,8-11H,8p7-18Q,2:05.2,33.0,61.70,Do Smith ,Ra Smith ,5 ,7-7-7,8-1,2,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,1:50_PM,4.80,2.40,2.10,2.80,2.60,6.00,
05102015,2,DR PRESCRIPTION,L,2,5-5H,5o-4Q,3o-3Q,3-6Q,x7xp8-16T,2:05.1,34.1,13.70,Da Deslandes ,To Dubois ,2 ,6-8-4,6-1,2,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,1:50_PM,4.80,2.40,2.10,2.80,2.60,6.00,
05102015,3,FOX VALLEY SPENCER,L,3,2-1Q,3-1Q,2-1,1-1,1-3Q,1:59.2,29.4,*.80,Ke Switzer Jr,Ad Wisher Jr.,3 ,1-5-5,6-1,3,Trot,3300,NW400PSCD,1_Mile,FT,80-0,2:08_PM,3.60,2.10,2.40,2.60,2.40,2.20,
05102015,2,ROYAL HAWAII,L,2,1-1Q,1-1,1-1,2-1,2-3Q,2:00.0,30.3,1.80,Ho Davis Jr,Wi Dubois ,2 ,5-3-1,3-1,3,Trot,3300,NW400PSCD,1_Mile,FT,80-0,2:08_PM,3.60,2.10,2.40,2.60,2.40,2.20,
05102015,4,MR MCRAIL,L,4,4-6Q,4-4Q,4-1T,3-3,3be-3T,2:00.1,30.2,6.00,Fr Petrelli ,Ma Tyler ,4 ,1-7-5,2-1,3,Trot,3300,NW400PSCD,1_Mile,FT,80-0,2:08_PM,3.60,2.10,2.40,2.60,2.40,2.20,
05102015,6,FOX VALLEY SHANNON,L,6,6-9H,6-10,5o-3T,4-6,4-8Q,2:01.0,30.4,15.20,Wi Campbell ,El Richardson ,6 ,5-2-1,5-1,3,Trot,3300,NW400PSCD,1_Mile,FT,80-0,2:08_PM,3.60,2.10,2.40,2.60,2.40,2.20,
05102015,7,IM A KING,L,7,7-11,7-11T,7o-4H,5-9,5-12,2:01.4,31.3,34.40,Pa Battis ,Pa Battis ,7 ,4-2-4,6-1,3,Trot,3300,NW400PSCD,1_Mile,FT,80-0,2:08_PM,3.60,2.10,2.40,2.60,2.40,2.20,
05102015,5,S D PROHIBITION,L,5,5-8,5-8Q,6-3T,7-11Q,6-21H,2:03.3,33.2,34.40,Da Deslandes ,To Dubois ,5 ,4-5-5,8-1,3,Trot,3300,NW400PSCD,1_Mile,FT,80-0,2:08_PM,3.60,2.10,2.40,2.60,2.40,2.20,
05102015,1,U-B,L,1,3-2Q,2o-1,3o-1T,6-10,7-21H,2:03.3,33.4,10.40,Jo Nason ,Li Quirrion ,1 ,3-8-5,4-1,3,Trot,3300,NW400PSCD,1_Mile,FT,80-0,2:08_PM,3.60,2.10,2.40,2.60,2.40,2.20,
05102015,5,CREDITABLE WINNER,L,5,8-6H,5o-3T,3o-1T,2-NS,1-T,2:01.2,30.3,6.50,Ke Switzer Jr,Ad Wisher Jr.,5 ,5-5-2,7-2,4,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,2:25_PM,15.00,8.60,6.20,8.40,6.20,4.60,
05102015,2,DETERMINATOR P,L,2,3-1,3-1Q,2-1,1-NS,2-T,2:01.3,31.0,10.00,Wi Campbell ,Jo Bowman ,2 ,2-4-1,7-1,4,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,2:25_PM,15.00,8.60,6.20,8.40,6.20,4.60,
05102015,1,MYSTIC SPLENDOR,L,1,1-Q,1-Q,1-1,3-1,3-1H,2:01.3,31.1,7.00,Da Deslandes ,Je Deslandes ,1 ,1-2-8,7-1,4,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,2:25_PM,15.00,8.60,6.20,8.40,6.20,4.60,
05102015,7,NINEANDDIVINE,L,7,6-4Q,7o-4T,5o-2T,4-2Q,4-2H,2:01.4,30.4,22.80,Ho Davis Jr,St Murchison ,7 ,6-6-8,9-2,4,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,2:25_PM,15.00,8.60,6.20,8.40,6.20,4.60,
05102015,8,THE RING KING,,8,7-5Q,8-6Q,6o-4Q,5-3H,5-3T,2:02.1,31.0,16.60,Ga Mosher ,Pa Switzer ,8 ,3-2-1,5-2,4,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,2:25_PM,15.00,8.60,6.20,8.40,6.20,4.60,
05102015,4,THE FIGHTER,,4,4o-1,4-2Q,4-2H,6-4H,6-7T,2:03.0,32.1,*.40,Ma Athearn ,Do Richards ,4 ,1-5-2,4-1,4,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,2:25_PM,15.00,8.60,6.20,8.40,6.20,4.60,
05102015,6,KEYSTONE HOWIE,,6,5-2H,6-4H,8o-5Q,7-6H,7-11H,2:03.3,32.1,30.70,Da Ingraham ,Wi Dubois ,6 ,5-4-3,5-1,4,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,2:25_PM,15.00,8.60,6.20,8.40,6.20,4.60,
05102015,3,LUSCIOUS LEIGH,,3,2o-Q,2o-Q,7-5Q,8-13H,8-24H,2:06.1,34.4,25.40,Eu Pratt ,Jo Baldiga ,3 ,8-X-7,10-1,4,Trot,2500,NW1500L5CD,1_Mile,FT,80-0,2:25_PM,15.00,8.60,6.20,8.40,6.20,4.60,
05102015,5,CARLS GLORY,L,5,5-4H,4o-2H,2o-1,1-4,1be-2Q,1:57.1,29.3,*1.90,Wi Campbell ,Al Hiscock ,5 ,8-4-7,9-2,5,Pace,2200,FMNW1000L5,1_Mile,FT,80-0,2:43_PM,5.80,3.60,3.20,3.60,3.20,4.60,
05102015,4,PASSION UPPERCLASS,L,4,6-6,6-3T,4oo-2H,3-4,2-2Q,1:57.3,29.4,2.10,Ho Davis Jr,Ja Gerard ,4 ,7-3-3,4-1,5,Pace,2200,FMNW1000L5,1_Mile,FT,80-0,2:43_PM,5.80,3.60,3.20,3.60,3.20,4.60,
05102015,3,LITTLE SISTER,L,3,1-1Q,2-1,3-2,2-4,3-2T,1:57.4,30.0,5.70,Ke Switzer Jr,Ma Tyler ,3 ,4-6-6,7-1,5,Pace,2200,FMNW1000L5,1_Mile,FT,80-0,2:43_PM,5.80,3.60,3.20,3.60,3.20,4.60,
05102015,6,JEANNIES LUCK,L,6,7-8,7-5Q,7o-4,5-7,4-7T,1:58.4,30.3,14.60,Da Ingraham ,Ti Nehila ,6 ,5-4-2,7-1,5,Pace,2200,FMNW1000L5,1_Mile,FT,80-0,2:43_PM,5.80,3.60,3.20,3.60,3.20,4.60,
05102015,7,STARZEE TINA,L,7,2o-1Q,1-1,1-1,4-5,5-7T,1:58.4,31.2,18.10,Ni Graffam ,Ma Tardif ,7 ,4-2-4,5-2,5,Pace,2200,FMNW1000L5,1_Mile,FT,80-0,2:43_PM,5.80,3.60,3.20,3.60,3.20,4.60,
05102015,2,ASHTORETH HANOVER,L,2,4-2T,3o-1H,5o-3Q,6-8H,6-11T,1:59.3,31.3,4.30,Jo Beckwith ,Ma Harris ,2 ,3-5-5,5-1,5,Pace,2200,FMNW1000L5,1_Mile,FT,80-0,2:43_PM,5.80,3.60,3.20,3.60,3.20,4.60,
05102015,1,JIM JAM GIGOLETT,L,1,3-1H,5-2T,6-3T,7-12H,7-19Q,2:01.0,32.4,15.40,Ma Athearn ,Wi Dubois ,1 ,X-4-7,7-2,5,Pace,2200,FMNW1000L5,1_Mile,FT,80-0,2:43_PM,5.80,3.60,3.20,3.60,3.20,4.60,
05102015,8,MISS HALO,L,8,8-12,8-10Q,8-11,8-14H,8-20H,2:01.1,31.3,20.50,Jo Nason ,Jo Nason ,8 ,6-2-8,7-1,5,Pace,2200,FMNW1000L5,1_Mile,FT,80-0,2:43_PM,5.80,3.60,3.20,3.60,3.20,4.60,
05102015,1,STANDUPNKISSME,L,1,2-1Q,1-1Q,1-T,1-1,1-2,1:57.4,29.0,*.90,Ke Switzer Jr,Ad Wisher Jr.,1 ,4-7-4,8-1,6,Pace,3000,4000CLCD,1_Mile,FT,80-0,2:59_PM,3.80,2.80,2.80,5.40,5.00,3.40,
05102015,7,DAUGHTRY HANOVER,L,7,1-1Q,2-1Q,3-1,4-1Q,2-2,1:58.1,29.1,4.50,Da Ingraham ,Ra Bickmore ,7 ,5-6-1,9-2,6,Pace,3000,4000CLCD,1_Mile,FT,80-0,2:59_PM,3.80,2.80,2.80,5.40,5.00,3.40,
05102015,5,AGGRAVATOR,L,5,6-7,5o-3,4o-1T,3-1,3-3T,1:58.3,29.2,5.30,Wi Campbell ,Wi Campbell ,5 ,2-7-3,5-1,6,Pace,3000,4000CLCD,1_Mile,FT,80-0,2:59_PM,3.80,2.80,2.80,5.40,5.00,3.40,
05102015,3,WINSLOW HUSTLER,L,3,4-4Q,6-4,6-3T,5-2T,4-5Q,1:58.4,29.1,11.10,Ll MacDonald ,Al Mac Donald ,3 ,6-3-3,7-2,6,Pace,3000,4000CLCD,1_Mile,FT,80-0,2:59_PM,3.80,2.80,2.80,5.40,5.00,3.40,
05102015,4,REPUBLIC OF PANAMA,L,4,5-5T,3o-2Q,2o-T,2-1,5-5H,1:58.4,29.4,3.10,Ho Davis Jr,St Murchison ,4 ,5-5-2,5-2,6,Pace,3000,4000CLCD,1_Mile,FT,80-0,2:59_PM,3.80,2.80,2.80,5.40,5.00,3.40,
05102015,2,SHOOT FIRST,L,2,3-3Q,4-2H,5-2T,6-3,6-6H,1:59.0,29.3,61.40,Jo Beckwith ,Ti Nehila ,2 ,5-7-6,8-1,6,Pace,3000,4000CLCD,1_Mile,FT,80-0,2:59_PM,3.80,2.80,2.80,5.40,5.00,3.40,
05102015,8,HEAVEN TOUCHED,L,8,8-10Q,8-6,8-6,8-6Q,7-10Q,1:59.4,29.4,70.30,Da Deslandes ,St Robinson ,8 ,1-6-6,6-1,6,Pace,3000,4000CLCD,1_Mile,FT,80-0,2:59_PM,3.80,2.80,2.80,5.40,5.00,3.40,
05102015,6,J PATCH,,6,7-8H,7o-4H,7o-4Q,7-5,8-10T,2:00.0,30.2,40.60,Ni Graffam ,Go Du Bois Sr,6 ,5-2-7,6-1,6,Pace,3000,4000CLCD,1_Mile,FT,80-0,2:59_PM,3.80,2.80,2.80,5.40,5.00,3.40,
05102015,4,DAGGET,,4,2-1H,2-1Q,3o-1,2-T,1-1T,1:59.1,29.4,25.40,Ma Athearn ,Gr Athearn ,4 ,4-3-1,7-1,7,Trot,4000,NW800PSCD,1_Mile,FT,80-0,3:18_PM,52.80,12.20,5.80,2.60,2.10,3.80,
05102015,5,WAR GLORY,,5,4-3T,3o-2Q,1o-Q,1-T,2-1T,1:59.3,30.2,*.60,Mi Graffam ,Mi Graffam ,5 ,2-2-1,2-1,7,Trot,4000,NW800PSCD,1_Mile,FT,80-0,3:18_PM,52.80,12.20,5.80,2.60,2.10,3.80,
05102015,3,LASER LUCY,L,3,3-2T,4-2Q,4-2Q,5-4T,3-3H,1:59.4,30.1,9.40,Ke Switzer Jr,Ma Tyler ,3 ,5-2-1,4-1,7,Trot,4000,NW800PSCD,1_Mile,FT,80-0,3:18_PM,52.80,12.20,5.80,2.60,2.10,3.80,
05102015,6,WOLF'S MILAN,L,6,5-5,5-3H,5o-2Q,4-3T,4-5,2:00.1,30.3,5.80,Ho Davis Jr,Ed Fournier Jr,6 ,1-5-2,3-1,7,Trot,4000,NW800PSCD,1_Mile,FT,80-0,3:18_PM,52.80,12.20,5.80,2.60,2.10,3.80,
05102015,2,MUSCANA,,2,1-1H,1-1Q,2-Q,3-3T,5-8,2:00.4,31.3,9.60,Ki Ireland ,Ki Ireland ,2 ,1-3-7,5-1,7,Trot,4000,NW800PSCD,1_Mile,FT,80-0,3:18_PM,52.80,12.20,5.80,2.60,2.10,3.80,
05102015,1,PUZZLEMENT,L,X1,6-6T,6-5Q,6-4H,6-7Q,6-10Q,2:01.1,31.1,3.10,Da Ingraham ,Al Mac Donald ,1 ,2-1-5,7-1,7,Trot,4000,NW800PSCD,1_Mile,FT,80-0,3:18_PM,52.80,12.20,5.80,2.60,2.10,3.80,
05102015,3,BOOGITYDOC BOOGITY,L,3,1-1Q,1-1Q,1-1Q,1-1H,1-NS,1:58.0,30.0,*.50,Wi Campbell ,Pa Switzer ,3 ,6-2-7,7-2,8,Pace,2200,NW1000L5CD,1_Mile,FT,80-0,3:34_PM,3.00,2.10,2.80,3.20,4.60,0.0,
05102015,6,CAN YOU FLY,L,6,6-6,6o-4T,4oo-1T,3-1H,2-NS,1:58.0,29.3,4.30,Da Deslandes ,Jo Bowman ,6 ,4-5-3,5-2,8,Pace,2200,NW1000L5CD,1_Mile,FT,80-0,3:34_PM,3.00,2.10,2.80,3.20,4.60,0.0,
05102015,2,I'LL PASS BY YOU,,2,2-1Q,2-1Q,2-1Q,2-1H,3-1H,1:58.1,30.0,15.10,Ma Athearn ,Ro Gray ,2 ,8-4-5,6-1,8,Pace,2200,NW1000L5CD,1_Mile,FT,80-0,3:34_PM,3.00,2.10,2.80,3.20,4.60,0.0,
05102015,7,I'M A LUCKY MAN,L,7,7-7,7-6Q,6o-4,5-4H,4-4H,1:58.4,30.0,53.60,Da Ingraham ,Ed Fournier Jr,7 ,7-5-6,6-1,8,Pace,2200,NW1000L5CD,1_Mile,FT,80-0,3:34_PM,3.00,2.10,2.80,3.20,4.60,0.0,
05102015,4,ROUTE SIXTEY,L,4,4-3H,3o-2Q,3o-1Q,4-4H,5-9T,2:00.0,31.4,4.40,Ke Switzer Jr,Ad Wisher Jr.,4 ,5-6-7,8-1,8,Pace,2200,NW1000L5CD,1_Mile,FT,80-0,3:34_PM,3.00,2.10,2.80,3.20,4.60,0.0,
05102015,1,KINGS MANINBLACK,,1,3-2Q,4-2H,5-3T,6-9H,6-14Q,2:00.4,32.0,28.80,Ga Mosher ,Do Gray ,1 ,8-6-6,8-1,8,Pace,2200,NW1000L5CD,1_Mile,FT,80-0,3:34_PM,3.00,2.10,2.80,3.20,4.60,0.0,
05102015,8,TYLERS RENDEVOUS,L,8,8-8H,8-9Q,8-8T,7-11T,7-16H,2:01.1,31.2,53.60,Jo Beckwith ,To Dubois ,8 ,5-4-6,5-1,8,Pace,2200,NW1000L5CD,1_Mile,FT,80-0,3:34_PM,3.00,2.10,2.80,3.20,4.60,0.0,
05102015,5,ENCORE SEELSTER,L,5,5-5,5-4Q,7-6T,8-21T,8-28H,2:03.3,34.1,9.70,Ho Davis Jr,Wi Dubois ,5 ,7-7-4,9-2,8,Pace,2200,NW1000L5CD,1_Mile,FT,80-0,3:34_PM,3.00,2.10,2.80,3.20,4.60,0.0,
05102015,5,MISTER ANSON,,5,1-1Q,1-1,1-1T,1-Q,1-T,2:00.2,30.0,*.30,Mi Cushing ,Ch Cushing ,5 ,1-3-4,5-2,9,Trot,3300,NW3PMLT,1_Mile,FT,80-0,3:51_PM,2.60,2.10,2.10,3.60,2.20,4.00,
05102015,7,LUVNUISFUN,L,7,i4-4,3-2Q,2o-1T,2-Q,2-T,2:00.3,29.4,3.10,Wi Campbell ,Ra Bickmore ,7 ,2-9-4,7-2,9,Trot,3300,NW3PMLT,1_Mile,FT,80-0,3:51_PM,2.60,2.10,2.10,3.60,2.20,4.00,
05102015,3,IM A PRINCESS,L,3,2-1Q,2-1,3-2H,3-3Q,3-10H,2:02.2,31.3,40.20,Pa Battis ,Pa Battis ,3 ,6-1-4,8-1,9,Trot,3300,NW3PMLT,1_Mile,FT,80-0,3:51_PM,2.60,2.10,2.10,3.60,2.20,4.00,
05102015,2,LUCY FROM HEBRON,L,2,5-6H,4-4H,4-5H,4-7Q,4-17,2:03.4,32.2,11.20,Ma Athearn ,Gr Athearn ,2 ,4-5-3,5-1,9,Trot,3300,NW3PMLT,1_Mile,FT,80-0,3:51_PM,2.60,2.10,2.10,3.60,2.20,4.00,
05102015,6,QUANTUM UPTOWN BOY,,6,7-9,6-9,6-9Q,6-11Q,5-19,2:04.1,32.0,35.60,Da Deslandes ,Ed Fournier Jr,6 ,2-4-2,6-1,9,Trot,3300,NW3PMLT,1_Mile,FT,80-0,3:51_PM,2.60,2.10,2.10,3.60,2.20,4.00,
05102015,4,SARDONYX,L,4,6-7T,5-7,5-7T,5-10Q,6-21,2:04.3,32.3,40.20,Ho Davis Jr,Jo Baldiga ,4 ,7-4-8,8-1,9,Trot,3300,NW3PMLT,1_Mile,FT,80-0,3:51_PM,2.60,2.10,2.10,3.60,2.20,4.00,
05102015,1,VANYAR HANOVER,L,1,xip3-3,7-15,7-13Q,7-16Q,7-30H,2:06.2,33.2,14.60,Fr Petrelli ,Ma Tyler ,1 ,7-3-3,9-2,9,Trot,3300,NW3PMLT,1_Mile,FT,80-0,3:51_PM,2.60,2.10,2.10,3.60,2.20,4.00,
05102015,4,SWEET CAM OF MINE,,4,2-Q,2-1,3-1Q,2-H,1-1T,2:01.0,31.3,2.60,Ho Davis Jr,Ph Sowers ,4 ,1-7-3,5-1,10,Pace,3300,FMW3-5PMLT,1_Mile,FT,80-0,4:06_PM,7.20,3.40,3.40,3.60,3.60,3.60,
05102015,5,SHADYTOUCH,,5,3-1H,3-2,1o-Q,1-H,2-1T,2:01.2,32.1,4.80,Mi Cushing ,Ch Cushing ,5 ,4-7-4,3-1,10,Pace,3300,FMW3-5PMLT,1_Mile,FT,80-0,4:06_PM,7.20,3.40,3.40,3.60,3.60,3.60,
05102015,3,LOVE LIKE CRAZY,L,3,4-5H,4-4H,4-2T,4-2H,3-4Q,2:01.4,32.0,21.00,Da Deslandes ,Je Deslandes ,3 ,5-8-6,9-2,10,Pace,3300,FMW3-5PMLT,1_Mile,FT,80-0,4:06_PM,7.20,3.40,3.40,3.60,3.60,3.60,
05102015,7,DANVILE SWEETHEART,,7,7-11,7-15Q,5o-20T,5-8H,4-6,2:02.1,28.4,29.10,Ke Switzer Jr,Al Hiscock ,7 ,4-3-4,7-1,10,Pace,3300,FMW3-5PMLT,1_Mile,FT,80-0,4:06_PM,7.20,3.40,3.40,3.60,3.60,3.60,
05102015,2,FLIGHTS DELIGHT,,2,5-7Q,5-12H,6-20T,6-12H,5-9T,2:03.0,29.3,29.10,Da Ingraham ,Do Gray ,2 ,3-7-8,7-1,10,Pace,3300,FMW3-5PMLT,1_Mile,FT,80-0,4:06_PM,7.20,3.40,3.40,3.60,3.60,3.60,
05102015,6,DANSAN FLICKA,,6,6-9,6-13T,7-21T,7-14H,7p6-12T,2:03.3,30.0,40.40,Da Childs ,Da Childs ,6 ,4-7-8,7-1,10,Pace,3300,FMW3-5PMLT,1_Mile,FT,80-0,4:06_PM,7.20,3.40,3.40,3.60,3.60,3.60,
05102015,1,GAMBLERS ANONYMOUS,L,1,1o-Q,1-1,2-Q,3xip-1H,6p7-10H,2:03.0,33.4,*.50,Ga Mosher ,Pa Switzer ,1 ,4-3-9,2-1,10,Pace,3300,FMW3-5PMLT,1_Mile,FT,80-0,4:06_PM,7.20,3.40,3.40,3.60,3.60,3.60,
05102015,1,LEGERDEPAN,L,1,1-1,1-1,1-1,1-T,1-1T,1:55.1,28.4,*1.60,Ke Switzer Jr,Pa Switzer ,1 ,2-1-6,3-1,11,Pace,3300,FMNW400PS,1_Mile,FT,80-0,4:24_PM,5.20,3.20,3.00,4.00,2.80,2.60,
05102015,6,NATIVE BOMBSHELL,L,6,2-1,2-1,2-1,2-T,2-1T,1:55.3,29.0,4.20,Ga Mosher ,Ja Smallwood ,6 ,4-1-2,6-1,11,Pace,3300,FMNW400PS,1_Mile,FT,80-0,4:24_PM,5.20,3.20,3.00,4.00,2.80,2.60,
05102015,2,MOON IS ON FIRE,L,2,3-2H,3-2H,3-2H,3-5T,3-5T,1:56.2,29.3,4.70,Wi Campbell ,Ra Bickmore ,2 ,4-2-1,4-1,11,Pace,3300,FMNW400PS,1_Mile,FT,80-0,4:24_PM,5.20,3.20,3.00,4.00,2.80,2.60,
05102015,5,SURE YOU ARE,L,5,6-7H,6-6,6oo-5H,5-7H,4-8,1:56.4,29.2,15.60,Fr Petrelli ,Ma Tyler ,5 ,3-1-7,2-1,11,Pace,3300,FMNW400PS,1_Mile,FT,80-0,4:24_PM,5.20,3.20,3.00,4.00,2.80,2.60,
05102015,3,DIANA BLUE CHIP,L,3,4-4Q,4-3T,4o-2H,4-6H,5-9H,1:57.0,30.1,3.30,Ho Davis Jr,Wi Dubois ,3 ,1-3-3,5-1,11,Pace,3300,FMNW400PS,1_Mile,FT,80-0,4:24_PM,5.20,3.20,3.00,4.00,2.80,2.60,
05102015,7,SUMMER HOPE,L,7I,8-10T,8-9Q,8-7H,8-11H,6-16Q,1:58.2,30.3,13.00,Da Ingraham ,Ch Cushing ,7 ,1-6-5,8-1,11,Pace,3300,FMNW400PS,1_Mile,FT,80-0,4:24_PM,5.20,3.20,3.00,4.00,2.80,2.60,
05102015,4,YOU'RE NEWS,L,4,5-6,5-5,5-5,6-10H,7-16H,1:58.2,31.0,11.10,Da Deslandes ,Je Deslandes ,4 ,3-6-2,6-1,11,Pace,3300,FMNW400PS,1_Mile,FT,80-0,4:24_PM,5.20,3.20,3.00,4.00,2.80,2.60,
05102015,8,LEEANN MAJORS,,8,7-9Q,7-7T,7-6H,7-10H,8-17T,1:58.4,31.1,28.60,Ro Nadeau ,Ro Nadeau ,8 ,2-5-6,8-1,11,Pace,3300,FMNW400PS,1_Mile,FT,80-0,4:24_PM,5.20,3.20,3.00,4.00,2.80,2.60,
05162015,1,THRO TIME,L,1,1-1,1-1,1-2Q,1-3,1-4Q,1:59.2,30.1,*.90,Ke Switzer Jr,Ad Wisher Jr.,1 ,1-4-4,3-1,1,Trot,3600,NW600PSL5,1_Mile,FT,59-0,2:02_PM,3.80,3.80,2.60,6.80,5.00,7.80,
05162015,6,COLBY'S VICTORY,,6,6-9Q,7-3H,7o-4T,6-5H,2-4Q,2:00.1,30.0,10.60,Ga Mosher ,Er Bickmore ,6 ,2-1-1,8-1,1,Trot,3600,NW600PSL5,1_Mile,FT,59-0,2:02_PM,3.80,3.80,2.60,6.80,5.00,7.80,
05162015,7,GENERAL BILL BROWN,L,7,8-12,6o-3Q,6oo-4Q,4-4,3-4T,2:00.2,30.2,13.60,Ma Athearn ,Gr Athearn ,7 ,6-6-4,5-1,1,Trot,3600,NW600PSL5,1_Mile,FT,59-0,2:02_PM,3.80,3.80,2.60,6.80,5.00,7.80,
05162015,8,ORDERINGIN,L,8,7o-10T,4o-2Q,4o-3T,3-4,4-6,2:00.3,30.3,6.30,Wi Campbell ,St Vafiades ,8 ,2-1-4,2-1,1,Trot,3600,NW600PSL5,1_Mile,FT,59-0,2:02_PM,3.80,3.80,2.60,6.80,5.00,7.80,
05162015,4,MYSTICAN,L,4,5-8Q,5-2H,5-4,7-5H,5-6H,2:00.3,30.3,24.10,Ho Davis Jr,Aa Hall ,4 ,3-2-8,6-1,1,Trot,3600,NW600PSL5,1_Mile,FT,59-0,2:02_PM,3.80,3.80,2.60,6.80,5.00,7.80,
05162015,3,BEER LEAGUE,L,3,2-1,2-1,3-2Q,5-5,6-8Q,2:01.0,31.2,20.50,Jo Beckwith ,Ma Harris ,3 ,5-6-1,8-1,1,Trot,3600,NW600PSL5,1_Mile,FT,59-0,2:02_PM,3.80,3.80,2.60,6.80,5.00,7.80,
05162015,5,GO JESSE GO,L,5,x3-5,8-5H,8-7T,8-8H,7-10Q,2:01.2,30.3,3.10,Da Ingraham ,Ro Grady ,5 ,7-6-2,4-1,1,Trot,3600,NW600PSL5,1_Mile,FT,59-0,2:02_PM,3.80,3.80,2.60,6.80,5.00,7.80,
05162015,2,PUZZLEMENT,L,2,4-6T,3o-1,2o-2Q,x2-3,8-16H,2:02.3,33.0,11.50,Ru Goodblood Jr,Al Mac Donald ,2 ,6-2-1,6-1,1,Trot,3600,NW600PSL5,1_Mile,FT,59-0,2:02_PM,3.80,3.80,2.60,6.80,5.00,7.80,
05162015,1,WANTASMILE,L,1,1-1Q,1-1,1-T,1-T,1-1H,1:58.2,29.1,*.50,Ga Mosher ,Pa Switzer ,1 ,1-1-1,5-2,2,Pace,2500,3000CL,1_Mile,FT,59-0,2:23_PM,3.00,2.10,2.10,4.20,4.20,4.20,
05162015,7,NF SINFULL,,7,2-1Q,2-1,3-1Q,3-1H,2-1H,1:58.3,29.1,6.60,Ke Switzer Jr,Mi Hitchcock ,7 ,2-2-6,9-2,2,Pace,2500,3000CL,1_Mile,FT,59-0,2:23_PM,3.00,2.10,2.10,4.20,4.20,4.20,
05162015,2,LADYOFCASTLEBROOK,L,2,3-2Q,3-2Q,5-2Q,4-2H,3-2,1:58.4,29.1,10.30,Da Ingraham ,El Richardson ,2 ,4-1-5,6-1,2,Pace,2500,3000CL,1_Mile,FT,59-0,2:23_PM,3.00,2.10,2.10,4.20,4.20,4.20,
05162015,8,MY TIME HANOVER,,8,4-3H,4-3Q,2o-T,2-T,4-2H,1:58.4,29.2,5.70,Wi Campbell ,St Vafiades ,8 ,4-1-2,7-2,2,Pace,2500,3000CL,1_Mile,FT,59-0,2:23_PM,3.00,2.10,2.10,4.20,4.20,4.20,
05162015,3,CARRIE ANN,L,3,5-4T,5-4H,6-3Q,5-3H,5-3Q,1:59.0,29.1,36.40,Da Deslandes ,Je Deslandes ,3 ,8-7-5,6-1,2,Pace,2500,3000CL,1_Mile,FT,59-0,2:23_PM,3.00,2.10,2.10,4.20,4.20,4.20,
05162015,4,DOJEA SIX PAC,L,4,6-6Q,7-6T,8-4T,6-5,6-5Q,1:59.2,29.1,53.10,Ju Parker ,Jo Bowman ,4 ,4-7-5,8-1,2,Pace,2500,3000CL,1_Mile,FT,59-0,2:23_PM,3.00,2.10,2.10,4.20,4.20,4.20,
05162015,6,YOURAGAMBLER'SSON,,6,8-9,8o-6T,7o-3H,8-5Q,7-5H,1:59.2,29.3,15.20,Ma Athearn ,Gr Athearn ,6 ,8-3-5,5-1,2,Pace,2500,3000CL,1_Mile,FT,59-0,2:23_PM,3.00,2.10,2.10,4.20,4.20,4.20,
